source,Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Month,Year,playlist_month
Months/april_2019.csv,6AIte2Iej1QKlaofpjCzW1,7e1ICztHM2Sc4JNLxeMXYl,With Me,SEPT 5TH,dvsn,2016-03-27,419500,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:50:28Z,"alternative r&b,canadian contemporary r&b,indie r&b,pop,pop r&b,pop rap,r&b,trap soul,urban contemporary",0.771,0.466,0,-8.651,1,0.0308,0.0314,7.61e-4,0.31,0.245,110.011,4,april,2019,2019-04-01
Months/april_2019.csv,6ya8ejoKgw906Y8LWclqrp,"0EeQBlQJFiAfJeVN2vT9s0,757aE44tKEUQEqRuT6GnEB,6q3p11nP1p80Ey6LrOOSed",Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Racks in the Middle (feat. Roddy Ricch and Hit-Boy),"Nipsey Hussle,Roddy Ricch,Hit-Boy",2019-02-15,233277,68,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:54:20Z,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,melodic rap,cali rap",0.671,0.833,5,-5.152,0,0.395,0.0825,0,0.0726,0.702,79.351,4,april,2019,2019-04-01
Months/april_2019.csv,4bi9YrkOvmg4Eb7h00AW2c,"1pPmIToKXyGdsCF6LmqLmI,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ",Fall Threw (feat. Young Thug & Gunna),The World Is Yours 2,"Rich The Kid,Young Thug,Gunna",2019-03-22,189830,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:55:12Z,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap,atl trap,gangster rap",0.832,0.649,1,-6.781,0,0.482,0.0252,0,0.255,0.699,76.01,4,april,2019,2019-04-01
Months/april_2019.csv,3XiNC94b4Tq1xwv70sQJGN,4O15NlyKLIASxsJ0PrXPfz,Sanguine Paradise,Sanguine Paradise,Lil Uzi Vert,2019-04-09,243976,75,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:55:22Z,"melodic rap,philly rap,rap,trap",0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,4,april,2019,2019-04-01
Months/april_2019.csv,51w9Jbat1pLeWINGCpnQUR,"2jku7tDXc6XoB6MO2hFuqg,1pPmIToKXyGdsCF6LmqLmI,55Aa2cqylxrFIXC767Z865",TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix],"Tory Lanez,Rich The Kid,Lil Wayne",2018-11-27,248520,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:55:39Z,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,r&b,rap,toronto rap,trap,atl hip hop,plugg,southern hip hop,new orleans rap",0.698,0.66,0,-7.883,1,0.052,0.0226,0,0.0622,0.451,159.949,4,april,2019,2019-04-01
Months/april_2019.csv,6GSkLS2y4ZnnZsuRAj975K,"64KEffDW9EtZ1y2vBYgq8T,757aE44tKEUQEqRuT6GnEB",Project Dreams,Project Dreams,"Marshmello,Roddy Ricch",2019-01-25,167898,71,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-21T21:55:55Z,"brostep,edm,pop,pop dance,progressive electro house,melodic rap,rap,trap",0.78,0.828,8,-2.235,1,0.237,0.409,0,0.104,0.786,160.113,4,april,2019,2019-04-01
Months/april_2019.csv,1W4qc7UnAuRmT93W8Ad1t1,2P5sC9cVZDToPxyomzF1UH,World Domination,1999,Joey Bada$$,2012-06-12,162761,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2019-04-29T20:27:12Z,"conscious hip hop,hip hop,rap,underground hip hop",0.451,0.943,1,-1.598,1,0.273,0.174,0.455,0.151,0.911,79.394,4,april,2019,2019-04-01
Months/april_2020_coronavirus_extended_edition.csv,6OQ7HQCHCkSovSTf7YitWu,3hyGGjxu73JuzBa757H6R5,This Year,Dilaudid,The Mountain Goats,2005-03-21,232573,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:20Z,"anti-folk,chamber pop,freak folk,indie folk,indie pop,indie rock,lo-fi,melancholia,new weird america,stomp and holler",0.702,0.716,9,-9.51,1,0.0306,0.126,0.00221,0.0928,0.844,138.983,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,6p5oyiuAmfNdm526xamHxf,1bwUhKRmEkOZ1wuTnV9XjC,What a Pleasure,What a Pleasure,Beach Fossils,2011-03-08,152684,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:27Z,"brooklyn indie,chillwave,dream pop,indie garage rock,indie pop,indie rock,indie surf,nu gaze,popgaze,shoegaze",0.523,0.938,2,-4.362,1,0.0652,1.76e-4,0.929,0.32,0.877,152.009,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,5ozIJrlaCAf3g8MMyot483,16lg8y62dC3J6ok1pNAbFJ,After the Moment,Idle Labor,Craft Spells,2011-03-22,240608,52,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:33Z,"chillwave,dream pop,indie garage rock,nu gaze,shimmer pop",0.609,0.874,9,-3.889,1,0.0293,0.0263,4.99e-5,0.328,0.744,112.011,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,0ZwlxoHAnvkCRjsOrHAleU,41SQP16hv1TioVYqdckmxT,Talking Backwards,Atlas,Real Estate,2014-03-03,187733,54,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:45Z,"art pop,chamber pop,chillwave,freak folk,indie pop,indie rock,lo-fi,modern rock,neo-psychedelic,new jersey indie,noise pop,nu gaze",0.408,0.875,5,-6.036,1,0.0301,0.0299,0.823,0.169,0.56,150.782,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,55N8cxpE1QDoeaaNqUnoZ2,0epOFNiUfyON9EYx7Tpr6V,Bad Decisions,The New Abnormal,The Strokes,2020-04-10,293360,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:53Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.374,0.922,0,-3.4,1,0.056,0.0135,0.204,0.28,0.393,153.217,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,39exKIvycQDgs4T6uXdyu0,5BvJzeQpmsdsFp4HGUYUEx,Harmony Hall,Father of the Bride,Vampire Weekend,2019-05-03,308733,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:26:59Z,"baroque pop,modern rock",0.653,0.76,11,-6.086,1,0.0479,0.475,1.29e-4,0.0917,0.6,98.008,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4gwltSjdrzKtKz9dlk2Wja,7A47sEe0ih6WpKmNCRMu86,Stella Brown,Stella Brown,Jelani Aryeh,2020-04-03,187415,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:06Z,"alternative r&b,bedroom soul,indie r&b",0.724,0.48,2,-7.537,1,0.0342,0.211,0.0772,0.289,0.591,125.007,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,0PEXp5yk0sx9dJ8JzwvjJb,1LeVJ5GPeYDOVUjxx1y7Rp,Multi-Love,Multi-Love,Unknown Mortal Orchestra,2015-05-26,250800,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:33:26Z,"chillwave,indie rock,indie soul,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop",0.784,0.506,3,-5.243,0,0.0403,0.571,0,0.139,0.545,120.141,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3ehsoSi7UvH6c79eX6WQke,5PbpKlxQE0Ktl5lcNABoFf,Martin,Martin,Car Seat Headrest,2020-03-23,207750,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:23Z,"alternative rock,indie pop,indie rock,modern rock",0.649,0.743,4,-9.204,1,0.0535,0.0139,0.0359,0.534,0.548,160.152,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,6IRzBP4gVoV4D2zHmocoWy,0epOFNiUfyON9EYx7Tpr6V,Eternal Summer,The New Abnormal,The Strokes,2020-04-10,375320,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:28Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.617,0.78,7,-4.466,0,0.0376,0.0141,0.0112,0.0833,0.326,93.951,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,1c5CllrZr45UBhWpIqM332,4frXpPxQQZwbCu3eTGnZEw,Funny Thing,It Is What It Is,Thundercat,2020-04-03,116630,74,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:35Z,afrofuturism,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4eLhCEYdlCTfSUXqUWsYoT,"6iWuBN32BqCJAeXW6o3nil,0txgDz2yNToARuN2vD7SWD,7E2ioKxoxI2J94tUkIx6As","Reaching (feat. Alex Isley) [from Insecure: Music From The HBO Original Series, Season 4]","Reaching (feat. Alex Isley) [from Insecure: Music From The HBO Original Series, Season 4]","Cautious Clay,Raedio,Alex Isley",2020-04-10,151578,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:43Z,"alternative r&b,chill r&b,indie r&b,nyc pop,pop,indie soul,neo soul,pop r&b,r&b",0.856,0.441,1,-11.591,1,0.0777,0.586,6.98e-6,0.0814,0.775,132.956,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,7LMhHrfftRJVsmNpMnZew3,"70gP6Ry4Uo0Yx6uzPIdaiJ,1vaQ6v3pOFxAIrFoPrAcom,7zNK87FEWbBWd4ecCEq5rR",Amnesia (with Ari Lennox & Kiddominant),Spilled Milk 1,"Bas,Ari Lennox,KDDO",2019-08-09,215551,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:52Z,"hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop,alternative r&b,chill r&b,dmv rap,indie soul,neo soul,pop,r&b,urban contemporary,nigerian pop",0.751,0.576,0,-9.022,1,0.24,0.0796,9.73e-5,0.153,0.636,119.997,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4ylOLt7XCUxq4UTsh08uF4,"4wLAjfeqAsV66AocWNcowA,7e1ICztHM2Sc4JNLxeMXYl,7c0XG5cIJTrrAgEC3ULPiq",Dangerous City (feat. Buju Banton),Dangerous City (feat. Buju Banton),"Buju Banton,dvsn,Ty Dolla $ign",2020-04-10,246045,43,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:27:59Z,"dancehall,lovers rock,modern reggae,reggae,reggae fusion,roots reggae,alternative r&b,canadian contemporary r&b,indie r&b,pop,pop r&b,pop rap,r&b,trap soul,urban contemporary,southern hip hop,trap",0.561,0.604,8,-6.234,1,0.254,0.148,0,0.737,0.703,106.735,5,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,0M5pEUmRD3b4nP31L88IdL,6aaMZ3fcfLv4tEbmY7bjRM,Why Worry,Why Worry,Isaiah Rashad,2020-04-22,150561,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:04Z,"hip hop,rap,tennessee hip hop,underground hip hop",0.287,0.87,1,-6.689,0,0.293,0.00291,0,0.0609,0.681,81.162,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,1cV2x35LTjQYGNPVox9TLR,0a5KXiyWirnOZb9jbbDGY1,I Need A Coupe,neonBLUE,pineappleCITI,2019-02-22,215294,27,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:12Z,NA,0.784,0.459,0,-10.305,1,0.25,0.0892,3.69e-6,0.112,0.262,136.032,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,5UusfWUMMLEXLMc1ViNZoe,699OTQXzgjhIYAHMy9RyPD,@ MEH,@ MEH,Playboi Carti,2020-04-16,166799,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:18Z,"atl hip hop,plugg,rap,trap",0.876,0.492,11,-8.11,0,0.153,0.0136,2.83e-4,0.0678,0.4,151.044,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,54JD6jMGpa3tLAgkSYdLwf,"6Xgp2XMz1fhVYe7i6yNAax,1z7b1Pr1rSlvWRzsW3HOrS",The Way,The Way (feat. Russ),"Trippie Redd,Russ",2020-02-19,243287,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:27Z,"melodic rap,rap,trap,hawaiian hip hop,pop rap",0.789,0.564,1,-9.513,0,0.166,0.17,1.03e-5,0.138,0.52,145.97,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,201rFJEVgEhuaPYmXiF3Bs,3s8alQfNnY0roAHaJh7Xxt,Platinum Chanel,"Il: From the Westside, With Love",Dom Kennedy,2011-06-28,224187,37,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:33Z,"alternative hip hop,cali rap,hip hop,rap,southern hip hop,trap,underground hip hop,west coast trap",0.751,0.814,6,-5.443,1,0.369,0.101,0,0.267,0.677,81.289,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,2DKngADmYRacJPTxEgysqR,"3IJ21966TwNZI24MwZHMu4,0txgDz2yNToARuN2vD7SWD,3ttzNe6takaJaIxbJlkP7Z","Never Lonely (feat. Jozzy) [from Insecure: Music From The HBO Original Series, Season 4]","Never Lonely (feat. Jozzy) [from Insecure: Music From The HBO Original Series, Season 4]","Yung Baby Tate,Raedio,Jozzy",2020-04-10,133791,24,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:44Z,"escape room,trap queen",0.846,0.635,8,-5.85,1,0.211,0.00346,0.142,0.129,0.555,176.033,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3mQ6SLdxxaL52Yte7KF2Ks,1vyhD5VmyZ7KMfW5gqLgo5,Morado,Morado,J Balvin,2020-01-09,200666,73,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:28:56Z,"latin,reggaeton,reggaeton colombiano,trap latino",0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-5,0.0927,0.781,97.002,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3o3XylYkFPluylwIkn7g99,7e1ICztHM2Sc4JNLxeMXYl,Keep It Going,A Muse In Her Feelings,dvsn,2020-04-17,233169,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:04Z,"alternative r&b,canadian contemporary r&b,indie r&b,pop,pop r&b,pop rap,r&b,trap soul,urban contemporary",0.866,0.525,7,-9.391,1,0.104,0.00348,0.00996,0.0698,0.452,140.019,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4BYPnNTZkGpnd5Odm2JFpT,1ybINI1qPiFbwDXamRtwxD,Reverend,Reverend,Smino,2019-08-23,156677,46,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:09Z,"alternative r&b,hip hop,rap,underground hip hop",0.672,0.495,7,-8.704,1,0.476,0.153,0,0.671,0.666,154.986,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3ve3vu1YP4KuCnHYoht8pr,"1xMXwKQhYLclPctEzpm4nr,07d5etnpjriczFBB8pxmRe",JOY (feat. BJ the Chicago Kid),KEEP EVERYTHING YOUR SELF,"Jerreau,BJ The Chicago Kid",2020-02-06,238401,18,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:21Z,"underground hip hop,alternative r&b,chicago rap,hip hop,indie soul,neo soul,r&b",0.695,0.814,5,-7.214,1,0.27,0.0523,0,0.378,0.459,140.83,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,33fh3Rav1Il23n3oMdeHGM,"45HtWkhrdLj5NjwtH2vQnD,5wwEGOaKqDHnmHVDqYhpn2,0SaKau45p7bLauh7j5zDTd",Golden Palm Trees,Golden Palm Trees,"Witchitaw Slim,Jay McCants,Ham",2019-04-14,200124,4,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:34Z,"bouncy house,happy hardcore",0.851,0.687,6,-6.967,0,0.119,0.0717,1.06e-5,0.262,0.565,135.976,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,2d3QlXE6FXFDeodiS66yjM,7o96HO2zrujyATtVsqGhh3,Weekend Friend,Weekend Friend,Goth Babe,2019-01-19,209454,68,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:40Z,"modern rock,vapor soul",0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3QysXZ7h7NIsi8WAusDCBR,7uwY65fDg3FVJ8MkJ5QuZK,sunday,spaceships mixtape,easy life,2019-03-18,201506,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:29:48Z,"leicester indie,modern indie pop",0.781,0.587,1,-8.057,0,0.187,0.489,0.00375,0.1,0.843,86.963,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,1aOxOpH4AkGAd8OMrKjyNY,0epOFNiUfyON9EYx7Tpr6V,Why Are Sundays So Depressing,The New Abnormal,The Strokes,2020-04-10,275666,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:00Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,5VarZFY00sO54HErJ3TPCI,1LeVJ5GPeYDOVUjxx1y7Rp,So Good At Being in Trouble,II,Unknown Mortal Orchestra,2013-02-05,230146,69,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:06Z,"chillwave,indie rock,indie soul,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop",0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,2JwFuyHAm2iahd89lCks0J,4frXpPxQQZwbCu3eTGnZEw,Existential Dread,It Is What It Is,Thundercat,2020-04-03,51950,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:12Z,afrofuturism,0.782,0.428,1,-12.751,1,0.0476,0.695,0.466,0.12,0.535,98.923,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,2Hd7uGbl8PX0IxyX59VFOg,4fxd5Ee7UefO4CUXgwJ7IP,The Beach,TAKE TIME,Giveon,2020-03-27,205663,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:22Z,"pop,r&b",0.649,0.509,3,-9.502,0,0.0659,0.181,6.55e-4,0.932,0.223,99.813,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,22EW5ouRV8EVvmSsEQaLXD,"6LEeAFiJF8OuPx747e1wxR,0NIIxcxNHmOoyBx03SfTCD",Tuesday Feeling (Choose To Stay),Angel's Pulse,"Blood Orange,Tinashe",2019-07-12,177162,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:29Z,"alternative r&b,art pop,chillwave,electropop,escape room,indie soul,metropopolis,dance pop,hip pop,pop,pop r&b,pop rap,post-teen pop,r&b,urban contemporary",0.573,0.48,8,-9.562,0,0.0742,0.748,5.7e-6,0.439,0.442,173.43,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,6kWxIqQDsKFYCJGbU4AjCX,1Xyo4u8uXC1ZmMpatF05PJ,Hardest To Love,After Hours,The Weeknd,2020-03-20,211400,69,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:35Z,"canadian contemporary r&b,canadian pop,pop",0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-5,0.125,0.108,80.957,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,1NlWBpNYAnFT7gMGyC0Y1M,"294lNTPZfdqyzt8qnxmFiL,6U3ybJ9UHNKEdsH7ktGBZ7",Sandstorm (feat. JID),The Jungle Is The Only Way Out,"Mereba,JID",2019-02-27,179026,59,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:42Z,"alternative r&b,chill r&b,escape room,indie r&b,indie soul,r&b,hip hop,rap,underground hip hop",0.637,0.512,2,-10.027,1,0.0978,0.59,4.64e-4,0.0712,0.33,109.492,5,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,72794Eag03xdy7TO0KNuid,2h93pZq0e7k5yf4dywlkpM,Cayendo (Side A - Acoustic),Cayendo (Side A - Acoustic),Frank Ocean,2020-04-03,202200,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:48Z,"alternative r&b,hip hop,lgbtq+ hip hop,neo soul,pop",0.35,0.12,3,-11.104,0,0.0393,0.982,2.89e-4,0.103,0.121,68.995,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,7iTzI1VrcYwgLJ8grjn99T,"4frXpPxQQZwbCu3eTGnZEw,7c0XG5cIJTrrAgEC3ULPiq,4bbjivSh1oG4NOc7uYHfw5",Fair Chance,Fair Chance,"Thundercat,Ty Dolla $ign,Lil B",2020-03-17,237699,46,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:30:53Z,"afrofuturism,pop,pop rap,r&b,southern hip hop,trap,trap soul,escape room,underground hip hop",0.693,0.504,9,-11.621,1,0.0402,0.628,0.4,0.111,0.254,105.021,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,0KyAGiNGUytG5JLxJu4F6l,3l0CmX0FuQjFxr8SK7Vqag,Pretty Girl,Pretty Girl,Clairo,2017-08-04,178352,78,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:31:05Z,"bedroom pop,pop",0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,6Kt1OrgpAZusv2FtlgaVzn,2z6JjrrJKNLilqlx8mlxcc,PS2,4 Track EP,Litany,2017-06-07,257677,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:31:11Z,"electropop,indie electropop,indie pop,indie poptimism,indie soul,vapor soul",0.818,0.326,9,-9.705,1,0.0387,0.093,0.0218,0.261,0.531,120.027,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,1et9bfdvDHld2wPBZfT1OA,0tpIaEojsimd2hK4Y3nZIX,Running,An Open Letter,Nicotine,2019-02-22,247769,0,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:31:19Z,experimental r&b,0.454,0.393,11,-11.715,1,0.0417,0.825,0.275,0.106,0.181,110.072,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,0ECWkqtSIryUYVjyJMr0yA,4fxd5Ee7UefO4CUXgwJ7IP,Vanish,TAKE TIME,Giveon,2020-03-27,209406,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:31:27Z,"pop,r&b",0.541,0.216,10,-11.292,0,0.0311,0.301,0.0325,0.726,0.346,128.609,3,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3WlbeuhfRSqU7ylK2Ui5U7,1Xyo4u8uXC1ZmMpatF05PJ,Snowchild,After Hours,The Weeknd,2020-03-20,247186,68,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:31:32Z,"canadian contemporary r&b,canadian pop,pop",0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-5,0.121,0.243,148.062,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,2MvvoeRt8NcOXWESkxWn3g,163tK9Wjr9P9DmM0AVK7lm,Ribs,Pure Heroine,Lorde,2013-09-27,258969,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:07Z,"art pop,dance pop,electropop,metropopolis,nz pop,pop,post-teen pop",0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,73SBAGI4fPFm4VkB3NjXq8,3g2kUQ6tHLLbmkV7T4GPtL,I Want You To Love Me,Fetch The Bolt Cutters,Fiona Apple,2020-04-17,237713,57,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:14Z,"art pop,chamber pop,indie pop,lilith,permanent wave,piano rock,pop rock,singer-songwriter",0.528,0.504,9,-8.821,0,0.09,0.559,0.0414,0.0936,0.712,141.369,3,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4P6n0udLAnmCNXVcobYbsK,053q0ukIDRgzwTr4vNSwab,Oblivion,Visions,Grimes,2012-02-21,251266,8,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:20Z,"art pop,canadian electropop,chillwave,dance pop,electropop,escape room,grave wave,hyperpop,indietronica,metropopolis,pop",0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,3vyKSb9sAdXl0kQ1KnS9fY,5R7K1GezC0jy24v1R2n4x3,Emerge,#1,Fischerspooner,2003-01-01,288306,52,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:25Z,"alternative dance,dance-punk,electroclash,electronica,electropop,new rave",0.607,0.734,10,-7.622,1,0.0445,0.0906,0.812,0.0925,0.569,147.941,4,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,6WPGAupim73K9XQL4iIefZ,33EUXrFKGjpUSGacqEHhU4,Nightclubbing,The Idiot,Iggy Pop,1977-03-18,255831,53,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:32Z,"art rock,classic rock,glam rock,new wave,permanent wave,post-punk,protopunk,punk,rock",0.376,0.633,0,-9.817,1,0.0493,0.125,0.378,0.0648,0.611,138.593,3,april,2020,2020-04-01
Months/april_2020_coronavirus_extended_edition.csv,4dHDQFENPSHTR5OxyI1JB0,4Z8W4fKeB5YxbusRsdQVPb,The Daily Mail,The Daily Mail / Staircase,Radiohead,2011-12-19,217797,1,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-04-26T04:32:39Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.36,0.362,10,-7.102,1,0.0385,0.652,1.28e-4,0.107,0.159,116.846,4,april,2020,2020-04-01
